"id";"itemTime";"RT";"trial.";"value";"access";"observation";"bin0";"bin1";"bin2";"bin3";"bin4";"bin5";"bin6";"bin7";"bin8";"bin9";"bin10"
"fc70444cd26a51ec6aa02d49a49e0fa23c27a68c3e1b9e61466d1e61d2f1c187";"1,48E+12";185528;9;42;4;2;0;0;0.99;0.5;0.5;0.5;0.29;0.29;0;0;0
"fc70444cd26a51ec6aa02d49a49e0fa23c27a68c3e1b9e61466d1e61d2f1c187";"1,48E+12";207593;10;10;1;0;0;0.27;0.27;0.5;0.5;0.5;0.5;0.5;0;0;0
"fc70444cd26a51ec6aa02d49a49e0fa23c27a68c3e1b9e61466d1e61d2f1c187";"1,48E+12";230917;11;102;10;2;0;0;0.99;0;0;0;0;0;0;0;0
"fc70444cd26a51ec6aa02d49a49e0fa23c27a68c3e1b9e61466d1e61d2f1c187";"1,48E+12";252278;12;30;3;0;0;0.29;0.5;0.5;0.5;0.5;0.28;0;0;0;0
"fc70444cd26a51ec6aa02d49a49e0fa23c27a68c3e1b9e61466d1e61d2f1c187";"1,48E+12";269034;13;31;3;1;0;0.99;0.5;0.5;0.5;0.5;0.31;0;0;0;0
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";16380;1;92;9;2;0.93;0.73;0.61;0;0.92;0.07;0.8;0.15;0.63;0.66;0.8
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";25324;2;97;9;7;0;0.8;0.09;0.82;0.15;0.69;0.25;0.76;0.83;0.19;0.05
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";37028;3;96;9;6;0.5;0.62;0.13;0.19;0.34;0.79;0.43;0.37;0.4;0.69;0.11
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";48644;4;64;6;4;0.5;0.34;0.68;0.38;0.49;0.65;0.73;0.4;0.69;0.05;0.08
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";57988;5;80;8;0;0.76;0.17;0.75;0.23;0.27;0.27;0.69;0.22;0.09;0.09;0.94
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";69340;6;41;4;1;0.95;0.82;0.72;0.91;0.93;0.16;0.23;0.62;0.37;0.59;0.71
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";77484;7;73;7;3;0.4;0.79;0.3;0.16;0.06;0.72;0.37;0.7;0.72;0.16;0.59
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";88604;8;84;8;4;0.73;0.29;0.82;0.98;0.74;0.72;0.2;0.29;0.71;0.3;0.64
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";97196;9;107;10;7;0.72;0.73;0.85;0.86;0.27;0.17;0.69;0.19;0.68;0.3;0.21
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";108556;10;90;9;0;0.75;0.76;0.18;0.71;0.24;0.23;0.29;0.7;0.22;0.84;0.2
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";118052;11;70;7;0;0.2;0.39;0.67;0.34;0.71;0.37;0.22;0.18;0.68;0.69;0.3
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";129716;12;71;7;1;0.81;0.26;0.67;0.18;0.72;0.26;0.66;0.68;0.82;0.77;0.25
"1f0fa9007bd6fea524e3e0a415feaac709cb26e41039d37598271c7e9993d367";"1,48E+12";141267;13;31;3;1;0.3;0.16;0.34;0.23;0.2;0.29;0.07;0.68;0.27;0.5;0.27
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";42205;1;60;6;0;0.35;0.53;0.63;0.72;0.72;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";67388;2;50;5;0;0.51;0.54;0.57;0.61;0.65;0.7;0;0.02;0.01;0.01;0.02
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";105824;3;107;10;7;0;0;0;0;0;0;0;0.99;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";124039;4;104;10;4;0;0;0;0;0.99;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";166787;5;99;9;9;0.71;0.82;0;0;0;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";190611;6;76;7;6;0.54;0.64;0.73;0.78;0;0;0.01;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";214193;7;65;6;5;0.52;0.59;0.69;0.65;0.53;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";238439;8;86;8;6;0.61;0.78;0.61;0;0;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";258563;9;66;6;6;0.39;0.58;0.63;0.7;0.8;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";294185;10;10;1;0;0.34;0.41;0.51;0.53;0.59;0.66;0.54;0.44;0.31;0.23;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";318937;11;105;10;5;0.99;0;0;0;0;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";336892;12;100;10;0;0.99;0;0;0;0;0;0;0;0;0;0
"6a889ddad9c26d20729078477325aafddcc38deeba0aaa1611c708af8ddd48f6";"1,48E+12";360730;13;64;6;4;0.34;0.47;0.63;0.52;0.31;0;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";83613;1;41;4;1;0;0.5;0.63;0.71;0.51;0.5;0.34;0.42;0.03;0.01;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";113870;2;100;10;0;0.99;0;0;0;0;0;0;0;0;0;0.01
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";145414;3;92;9;2;0;0;0.73;0.54;0;0;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";209677;4;76;7;6;0;0;0;0;0;0;0.66;0.65;0.59;0.62;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";234395;5;105;10;5;0.06;0;0;0;0;0.99;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";336286;6;53;5;3;0;0;0;0.7;0.67;0.5;0.5;0.5;0.5;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";380282;7;10;1;0;0.49;0.5;0.5;0.5;0.5;0.5;0.4;0.38;0.33;0.32;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";409970;8;91;9;1;0;0.76;0.5;0;0;0;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";436939;9;44;4;4;0;0;0;0;0.7;0.59;0.74;0.66;0.7;0.73;0.58
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";476164;10;71;7;1;0;0.67;0.56;0.53;0.5;0;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";505771;11;50;5;0;0.67;0.59;0.57;0.52;0.38;0.28;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";530069;12;83;8;3;0;0;0;0.73;0.56;0.55;0;0;0;0;0
"30f4d9390b289b5e0210d55d3fa0d0c0319fe11b92e449e1f06645b9b0743628";"1,48E+12";553405;13;77;7;7;0;0;0;0;0;0;0;0.72;0.77;0.78;0.79
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";49261;1;92;9;2;0;0;0.73;0.72;0;0;0.01;0;0;0;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";125778;2;43;4;3;0;0;0;0.27;0.51;0.74;0.74;0.5;0.27;0.24;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";158965;3;22;2;2;0;0.03;0.27;0.28;0.5;0.72;0.7;0.73;0.47;0.28;0.28
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";204067;4;64;6;4;0;0;0;0;0.28;0.68;0.68;0.28;0.27;0;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";248723;5;54;5;4;0;0;0;0;0.24;0.6;0.71;0.65;0.27;0.26;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";294856;6;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";343596;7;32;3;2;0;0;0.31;0.49;0.73;0.73;0.72;0.42;0.19;0.18;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";378020;8;55;5;5;0;0;0;0;0;0.27;0.67;0.7;0.69;0.44;0.43
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";414065;9;90;9;0;0.7;0.53;0;0;0;0.02;0;0;0;0;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";458221;10;65;6;5;0;0;0;0;0;0.33;0.39;0.7;0.73;0.62;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";504412;11;75;7;5;0;0;0;0;0;0.36;0.72;0.7;0.33;0;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";534081;12;109;10;9;0;0;0;0;0;0;0;0;0;0.99;0
"49931a50dfa2ad11a59b25a327d6e9d49cf2c767e1148143da8357b441ba10d5";"1,48E+12";590766;13;72;7;2;0;0;0.55;0.7;0.34;0.22;0;0.02;0;0;0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";25755;1;31;3;1;0;0.99;0.99;0.76;0.5;0.47;0;0;0;0;0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";46976;2;11;1;1;0;0.99;0.99;0.99;0.7;0.67;0.36;0.26;0;0;0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";69263;3;105;10;5;0;0.99;0.99;0.99;0.98;0.94;0.04;0.04;0.06;0.02;0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";89798;4;82;8;2;0;0.99;0.99;0.55;0.21;0.24;0.2;0.21;0.22;0.19;0.19
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";107942;5;84;8;4;0;0.99;0.99;0.99;0.99;0.68;0.26;0;0;0;0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";123881;6;51;5;1;0;0.99;0.99;0.72;0.69;0.26;0.3;0;0;0;0
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";142333;7;65;6;5;0;0.95;0.93;0.95;0.93;0.89;0.92;0.5;0.22;0;0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";167907;8;90;9;0;0.74;0.25;0;0;0;0.04;0.05;0.05;0.05;0.06;0.04
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";182411;9;86;8;6;0.02;0.96;0.92;0.92;0.94;0.91;0.89;0.18;0.04;0.07;0.06
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";199988;10;105;10;5;0.05;0.94;0.91;0.96;0.96;0.91;0.06;0.05;0.04;0;0.03
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";214186;11;87;8;7;0.04;0.97;0.94;0.95;0.93;0.94;0.94;0.93;0.21;0;0.02
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";232723;12;108;10;8;0.07;0.93;0.94;0.93;0.93;0.93;0.93;0.94;0.96;0.06;0.05
"c292b4e0094c7781a2831d9099e319b6307d939e9a8afacb630dbada316ee383";"1,48E+12";254329;13;74;7;4;0.03;0.96;0.94;0.96;0.97;0.72;0.22;0.07;0.07;0.07;0.08
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";46255;1;32;3;2;0;0.25;0.23;0.23;0.21;0.69;0.8;0.8;0.79;0.77;0.94
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";92701;2;95;9;5;0.07;0.01;0.02;0.04;0.06;0.66;0.71;0.74;0.5;0.31;0.24
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";113287;3;66;6;6;0;0.04;0.02;0.03;0.02;0.01;0.73;0.79;0.81;0.76;0.8
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";129153;4;96;9;6;0.02;0.07;0.07;0.06;0.06;0.01;0.8;0.8;0.77;0.27;0.27
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";149898;5;1010;10;10;0.02;0;0.02;0.04;0.03;0.02;0.03;0.03;0.05;0.05;0.94
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";175954;6;92;9;2;0.05;0.03;0.7;0.73;0.26;0.07;0.02;0.02;0.04;0.04;0.04
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";193657;7;65;6;5;0.03;0.04;0.03;0.02;0.05;0.71;0.74;0.74;0.26;0.24;0.23
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";208705;8;76;7;6;0;0.02;0.02;0.02;0.02;0.02;0.74;0.76;0.72;0.23;0.25
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";226962;9;97;9;7;0.05;0.03;0.03;0.03;0.03;0;0.04;0.77;0.76;0.32;0.26
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";243680;10;54;5;4;0.04;0.03;0.03;0.03;0.5;0.76;0.79;0.79;0.8;0.28;0.27
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";264952;11;72;7;2;0.02;0.02;0.32;0.74;0.73;0.32;0.24;0.06;0.04;0.05;0.05
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";281944;12;22;2;2;0.07;0.04;0.31;0.67;0.76;0.76;0.76;0.7;0.5;0.26;0.23
"509b9dcf9e9bce658bede3c3ab1e8e038c290e7ccfc8fb154a9b03188468ffae";"1,48E+12";298077;13;85;8;5;0.03;0.03;0.03;0.03;0.03;0.67;0.73;0.49;0.07;0.02;0.02
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";67445;1;32;3;2;0;0;0;0.68;0.67;0.73;0.75;0.99;0.65;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";108194;2;63;6;3;0.14;0;0.74;0.72;0.7;0.6;0.55;0.47;0.65;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";130551;3;81;8;1;0;0.99;0.99;0;0;0;0;0;0;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";155513;4;107;10;7;0;0.09;0.02;0.01;0;0.19;0;0.99;0;0.05;0.01
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";171520;5;82;8;2;0.1;0.95;0;0;0;0;0;0;0;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";192523;6;96;9;6;0.22;0.96;0;0;0;0;0;0;0;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";231110;7;105;10;5;0;0.15;0.23;0.2;0.28;0.99;0.01;0;0;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";246759;8;50;5;0;0.23;0.32;0.24;0.27;0.28;0.99;0.3;0.36;0.33;0.3;0.29
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";268072;9;97;9;7;0;0;0;0;0;0;0;0.99;0;0;0
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";286506;10;53;5;3;0.11;0.15;0.16;0.16;0.12;0.99;0.68;0.15;0.16;0.18;0.07
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";308972;11;102;10;2;0;0.01;0.99;0.07;0.06;0.05;0.03;0.03;0.02;0.03;0.04
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";324653;12;92;9;2;0.01;0.04;0.99;0.03;0.07;0.04;0.04;0.05;0.02;0.04;0.02
"4de21a6c93ff004b63d8dabc9af204c6ace5b188ea8a2a32a0d112e282689b61";"1,48E+12";346485;13;33;3;3;0.05;0.05;0.03;0.98;0.51;0.61;0.34;0.05;0.05;0.05;0.05
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";53484;1;21;2;1;0;0.21;0.23;0.46;0.48;0.7;0.48;0.36;0.28;0.21;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";100367;2;63;6;3;0;0;0;0.25;0.45;0.56;0.7;0.34;0.05;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";122082;3;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";159700;4;76;7;6;0;0.01;0.02;0;0;0;0.67;0.45;0.31;0.19;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";194968;5;87;8;7;0;0;0;0;0;0;0;0.63;0.38;0.2;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";221270;6;106;10;6;0;0;0;0;0;0;0.99;0.01;0;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";251180;7;41;4;1;0;0.2;0.42;0.55;0.7;0.71;0.59;0.35;0.23;0.19;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";281707;8;86;8;6;0;0;0;0;0;0;0.63;0.44;0.28;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";323494;9;53;5;3;0;0;0;0.27;0.52;0.65;0.68;0.43;0.2;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";347595;10;98;9;8;0;0;0;0;0;0;0;0;0.69;0.3;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";381129;11;70;7;0;0.23;0.26;0.38;0.6;0;0;0;0;0;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";409149;12;97;9;7;0;0;0;0;0;0;0;0.76;0.61;0;0
"cf30d12358e362d4c7a0d15f9dae3798eb9545a5b37ce9d359b0a7eaafa300d3";"1,48E+12";441342;13;64;6;4;0;0;0;0;0.4;0.69;0.47;0.32;0.29;0;0
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";68579;1;65;6;5;0.24;0.95;0.96;0.97;0.94;0.97;0.99;0.72;0.27;0.29;0.3
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";124162;2;87;8;7;0;0.99;0.98;0.98;0.99;0.98;0.98;0.98;0.71;0.5;0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";142412;3;109;10;9;0;0.96;0.97;0.97;0.98;0.98;0.98;0.98;0.98;0.98;0.76
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";169368;4;55;5;5;0.02;0.96;0.98;0.97;0.97;0.97;0.98;0.77;0.48;0.26;0.26
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";197316;5;70;7;0;0.23;0.71;0.72;0.71;0.27;0.27;0.29;0.27;0.26;0.26;0.3
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";220054;6;33;3;3;0.02;0.98;0.96;0.98;0.77;0.77;0.29;0.28;0.27;0.31;0.27
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";244669;7;106;10;6;0.02;0.98;0.97;0.97;0.99;0.97;0.97;0.02;0.04;0.02;0.05
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";262256;8;98;9;8;0.03;0.97;0.97;0.95;0.96;0.96;0.96;0.98;0.98;0.98;0.75
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";294211;9;76;7;6;0.04;0.96;0.98;0.99;0.97;0.95;0.94;0.97;0.76;0.5;0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";313345;10;66;6;6;0.02;0.97;0.97;0.98;0.97;0.96;0.97;0.71;0.5;0.5;0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";351505;11;40;4;0;0.25;0.75;0.75;0.76;0.77;0.5;0.5;0.5;0.27;0.28;0.25
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";445946;12;54;5;4;0.02;0.95;0.97;0.99;0.96;0.73;0.72;0.5;0.5;0.5;0.25
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166";"1,48E+12";475111;13;20;2;0;0.26;0.26;0.26;0.24;0.5;0.73;0.5;0.5;0.5;0.5;0.51
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";30187;1;94;9;4;0;0;0.26;0.27;0.26;0.59;0.66;0.72;0.71;0.66;0.55
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";62103;2;72;7;2;0;0;0;0.21;0.28;0.34;0.48;0.47;0.42;0.32;0.24
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";76661;3;71;7;1;0.21;0.32;0.38;0.42;0.45;0.45;0.39;0.35;0.28;0.2;0.12
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";93007;4;102;10;2;0.34;0.37;0.41;0.44;0.41;0.4;0.36;0.31;0.25;0.16;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";110422;5;64;6;4;0.17;0.23;0.27;0.32;0.38;0.45;0.52;0.51;0.47;0.41;0.31
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";133023;6;90;9;0;0.78;0.67;0.52;0.41;0.32;0.2;0.16;0;0;0;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";152756;7;101;10;1;0;0.24;0.28;0.35;0.31;0;0;0;0;0;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";175854;8;42;4;2;0.23;0.29;0.36;0.44;0.54;0.55;0.56;0.41;0.28;0;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";196203;9;41;4;1;0.07;0.21;0.28;0.27;0.27;0.24;0.22;0.14;0.09;0.08;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";214225;10;60;6;0;0.22;0.26;0.26;0.27;0.23;0;0;0;0;0;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";234698;11;1010;10;10;0;0;0;0;0;0;0;0;0;0;0.99
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";255086;12;40;4;0;0.15;0.3;0.34;0.39;0.34;0.28;0.22;0;0;0;0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03";"1,48E+12";272783;13;50;5;0;0.11;0.27;0.3;0.3;0.26;0.17;0;0;0;0;0
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe";"1,48E+12";29180;1;50;5;0;0.5;0.5;0.5;0.29;0.28;0.29;0.04;0.06;0.02;0.02;0.08
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe";"1,48E+12";60780;2;82;8;2;0;0.04;0.5;0.5;0.5;0.02;0.02;0.03;0.05;0.05;0.01
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe";"1,48E+12";87267;3;41;4;1;0.03;0.24;0.5;0.5;0.5;0.5;0.5;0.22;0.09;0.07;0.04
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe";"1,48E+12";115031;4;96;9;6;0.05;0.05;0.05;0.05;0.04;0.03;0.5;0.26;0.02;0.02;0.06
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe";"1,48E+12";143058;5;75;7;5;0.06;0.02;0.05;0.05;0.09;0.5;0.5;0.5;0.18;0;0.04
