"id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",4,"f","probablyNot",NA,NA,3,6581,NA
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",5,"c","probablyNot",5,2,NA,8643,52
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",6,"f","certainly",NA,NA,10,5751,NA
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",7,"c","probably",4,4,NA,8594,44
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",8,"f","possibly",NA,NA,5,8840,NA
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",9,"c","certainly",5,5,NA,8502,55
"6bc3fefaf10e942a14014ceec70c6c426755708ff3e1997fa1abe76c04346552","1,48E+12",10,"f","probably",NA,NA,6,6238,NA
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",1,"c","possibly",4,2,NA,19788,42
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",2,"f","probably",NA,NA,6,11278,NA
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",3,"c","probably",7,4,NA,14262,74
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",4,"f","possibly",NA,NA,5,8950,NA
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",5,"c","certainly",8,8,NA,9102,88
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",6,"f","certainly",NA,NA,10,6966,NA
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",7,"c","certainlyNot",8,0,NA,14734,80
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",8,"f","certainlyNot",NA,NA,0,6702,NA
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",9,"c","probablyNot",7,2,NA,22190,72
"5f87b5563b23f6d0315ad7317a2461b2286dd54fbd334a4e6f2f96a89a4b8758","1,48E+12",10,"f","probablyNot",NA,NA,3,6838,NA
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",1,"c","possibly",6,4,NA,18408,64
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",2,"f","probably",NA,NA,10,29887,NA
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",3,"c","certainlyNot",5,1,NA,33117,51
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",4,"f","probablyNot",NA,NA,4,9936,NA
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",5,"c","probably",8,6,NA,19979,86
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",6,"f","certainly",NA,NA,9,18398,NA
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",7,"c","certainly",6,4,NA,10657,64
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",8,"f","possibly",NA,NA,7,9105,NA
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",9,"c","probablyNot",9,1,NA,25466,91
"c25da79585654c3489e75a6917c744c0ff99adbb224fac9956986e5cb3e38452","1,48E+12",10,"f","certainlyNot",NA,NA,1,5015,NA
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",1,"c","probably",6,4,NA,15005,64
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",2,"f","certainly",NA,NA,9,13748,NA
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",3,"c","certainly",6,6,NA,7797,66
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",4,"f","possibly",NA,NA,5,7358,NA
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",5,"c","probablyNot",5,1,NA,16334,51
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",6,"f","probablyNot",NA,NA,3,31337,NA
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",7,"c","possibly",6,3,NA,10321,63
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",8,"f","certainlyNot",NA,NA,0,6363,NA
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",9,"c","certainlyNot",6,0,NA,26126,60
"636e887b9aca421120a98e1d0f6888ccc1a24a52c952932b1f0e5738d3693b73","1,48E+12",10,"f","probably",NA,NA,8,7300,NA
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",1,"c","probablyNot",6,3,NA,20386,63
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",2,"f","probablyNot",NA,NA,10,14964,NA
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",3,"c","certainlyNot",7,4,NA,10805,74
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",4,"f","possibly",NA,NA,9,3736,NA
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",5,"c","possibly",4,2,NA,12573,42
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",6,"f","certainlyNot",NA,NA,6,10033,NA
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",7,"c","certainly",5,4,NA,18397,54
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",8,"f","certainly",NA,NA,7,4556,NA
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",9,"c","probably",7,5,NA,9803,75
"09f1463efe7347d9272bebaf111c429a7888cdc31503ccde63dda7800dbe6a03","1,48E+12",10,"f","probably",NA,NA,8,7215,NA
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",1,"c","certainly",10,10,NA,14856,1010
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",2,"f","probablyNot",NA,NA,2,3609,NA
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",3,"c","probablyNot",10,3,NA,8710,103
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",4,"f","possibly",NA,NA,6,7203,NA
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",5,"c","certainlyNot",10,0,NA,7233,100
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",6,"f","certainly",NA,NA,10,2466,NA
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",7,"c","possibly",10,3,NA,10235,103
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",8,"f","probably",NA,NA,9,2422,NA
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",9,"c","probably",10,7,NA,8774,107
"775516ca6073cc1f13de1be30b9d9d612d2a43eb53efab61dbef8e033373d409","1,48E+12",10,"f","certainlyNot",NA,NA,2,3635,NA
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",1,"c","probablyNot",6,2,NA,14268,62
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",2,"f","certainlyNot",NA,NA,3,12098,NA
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",3,"c","probably",5,3,NA,11416,53
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",4,"f","probably",NA,NA,4,7997,NA
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",5,"c","certainly",6,5,NA,8760,65
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",6,"f","certainly",NA,NA,8,7104,NA
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",7,"c","certainlyNot",4,1,NA,7536,41
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",8,"f","possibly",NA,NA,4,6507,NA
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",9,"c","possibly",4,2,NA,27349,42
"aa6adef91c21fb63cba37d20469eea27993d76b77983a55c283190b44630dc17","1,48E+12",10,"f","probablyNot",NA,NA,4,5103,NA
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",1,"c","certainlyNot",5,3,NA,22154,53
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",2,"f","certainlyNot",NA,NA,5,9505,NA
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",3,"c","certainly",3,1,NA,11909,31
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",4,"f","probably",NA,NA,5,6140,NA
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",5,"c","probably",6,4,NA,13223,64
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",6,"f","possibly",NA,NA,5,4266,NA
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",7,"c","probablyNot",5,3,NA,7651,53
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",8,"f","certainly",NA,NA,7,6920,NA
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",9,"c","possibly",5,4,NA,19273,54
"2d7ce07d9f3def72a504cb0697eda55bc63bb9b0bf93896dbe0b8a17e23fc731","1,48E+12",10,"f","probablyNot",NA,NA,5,2803,NA
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",1,"c","possibly",4,2,NA,20398,42
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",2,"f","certainlyNot",NA,NA,1,28733,NA
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",3,"c","probably",5,4,NA,18614,54
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",4,"f","certainly",NA,NA,9,19657,NA
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",5,"c","probablyNot",5,1,NA,13575,51
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",6,"f","probablyNot",NA,NA,3,11389,NA
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",7,"c","certainlyNot",8,0,NA,26008,80
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",8,"f","probably",NA,NA,8,9521,NA
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",9,"c","certainly",6,6,NA,37487,66
"295366b51b827ac96d6938b4d3bec102b8ca263f68b77a9475b12105fe931758","1,48E+12",10,"f","possibly",NA,NA,5,8269,NA
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",1,"c","probably",6,4,NA,51850,64
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",2,"f","probablyNot",NA,NA,3,25823,NA
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",3,"c","probablyNot",7,2,NA,32985,72
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",4,"f","probably",NA,NA,7,14131,NA
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",5,"c","certainlyNot",6,0,NA,23084,60
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",6,"f","possibly",NA,NA,5,12895,NA
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",7,"c","certainly",7,7,NA,23210,77
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",8,"f","certainly",NA,NA,10,11621,NA
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",9,"c","possibly",6,3,NA,22904,63
"f5d84aeb3f413d24bbe2edb5ea2c3155deccd34299a25bf0e9aa2d8f4d93f1d1","1,48E+12",10,"f","certainlyNot",NA,NA,0,9122,NA
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",1,"c","probably",4,1,NA,19228,41
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",2,"f","probably",NA,NA,6,15952,NA
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",3,"c","certainly",6,2,NA,12559,62
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",4,"f","certainly",NA,NA,3,15861,NA
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",5,"c","certainlyNot",4,3,NA,15857,43
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",6,"f","certainlyNot",NA,NA,6,11436,NA
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",7,"c","possibly",4,2,NA,12113,42
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",8,"f","possibly",NA,NA,5,7522,NA
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",9,"c","probablyNot",6,4,NA,11561,64
"3c04356f8677ef86cb426dc7cfbe9c1d04a92c27eda795c508b66e196e67624f","1,48E+12",10,"f","probablyNot",NA,NA,6,9834,NA
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",1,"c","probablyNot",6,2,NA,17919,62
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",2,"f","probablyNot",NA,NA,2,11567,NA
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",3,"c","certainlyNot",9,2,NA,19193,92
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",4,"f","possibly",NA,NA,4,11084,NA
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",5,"c","certainly",8,8,NA,13948,88
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",6,"f","probably",NA,NA,6,6280,NA
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",7,"c","possibly",8,4,NA,16591,84
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",8,"f","certainly",NA,NA,8,4572,NA
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",9,"c","probably",7,5,NA,9217,75
"b5a8cb1ffa13404e9795c5b067c644a8f63a68c1fe0390bdb3f8a9794724603a","1,48E+12",10,"f","certainlyNot",NA,NA,0,8538,NA
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",1,"c","certainly",6,4,NA,7797,64
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",2,"f","certainlyNot",NA,NA,6,3110,NA
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",3,"c","probably",6,6,NA,5959,66
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",4,"f","possibly",NA,NA,3,8495,NA
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",5,"c","certainlyNot",4,4,NA,5302,44
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",6,"f","probably",NA,NA,6,3167,NA
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",7,"c","possibly",3,2,NA,6878,32
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",8,"f","probablyNot",NA,NA,4,2093,NA
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",9,"c","probablyNot",4,4,NA,5471,44
"699b9740808a86be9724477f1c8d7189285714f555d17d7ff28c8a1c8acc2cdf","1,48E+12",10,"f","certainly",NA,NA,4,4582,NA
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",1,"c","certainly",10,5,NA,26638,105
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",2,"f","probablyNot",NA,NA,5,4054,NA
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",3,"c","probably",10,5,NA,6614,105
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",4,"f","certainlyNot",NA,NA,5,3166,NA
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",5,"c","certainlyNot",6,3,NA,19702,63
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",6,"f","probably",NA,NA,4,6550,NA
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",7,"c","probablyNot",8,4,NA,4806,84
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",8,"f","possibly",NA,NA,4,9038,NA
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",9,"c","possibly",4,1,NA,11094,41
"00b09635c3cc3bd39cd60bfd3858275832b1211d620d161438de4baad76c6b7d","1,48E+12",10,"f","certainly",NA,NA,5,6510,NA
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",1,"c","possibly",4,2,NA,17654,42
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",2,"f","possibly",NA,NA,5,4519,NA
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",3,"c","probably",5,3,NA,30853,53
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",4,"f","probablyNot",NA,NA,5,4434,NA
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",5,"c","probablyNot",5,2,NA,7945,52
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",6,"f","certainlyNot",NA,NA,5,3164,NA
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",7,"c","certainly",8,3,NA,27196,83
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",8,"f","certainly",NA,NA,5,2725,NA
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",9,"c","certainlyNot",8,5,NA,10786,85
"9c900ef8198778413f0fc92b0c8dd7e7451d49fd89f153324fa7b3e90e053867","1,48E+12",10,"f","probably",NA,NA,5,3185,NA
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",1,"c","certainlyNot",5,5,NA,37507,55
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",2,"f","certainlyNot",NA,NA,5,17427,NA
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",3,"c","probably",5,5,NA,15666,55
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",4,"f","probably",NA,NA,5,9554,NA
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",5,"c","possibly",5,5,NA,14208,55
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",6,"f","certainly",NA,NA,3,20676,NA
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",7,"c","certainly",3,3,NA,16605,33
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",8,"f","probablyNot",NA,NA,5,6563,NA
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",9,"c","probablyNot",5,5,NA,6567,55
"67eec7a66fd280e74d174dc71492f92dfa91b8b184f89980f2128b15f969c3c8","1,48E+12",10,"f","possibly",NA,NA,4,8466,NA
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",1,"c","certainly",10,10,NA,25882,1010
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",2,"f","probablyNot",NA,NA,3,15118,NA
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",3,"c","certainlyNot",10,0,NA,25476,100
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",4,"f","possibly",NA,NA,5,7236,NA
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",5,"c","probably",7,6,NA,11857,76
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",6,"f","certainly",NA,NA,10,6347,NA
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",7,"c","possibly",5,5,NA,16475,55
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",8,"f","certainlyNot",NA,NA,0,8204,NA
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",9,"c","probablyNot",7,3,NA,9642,73
"171a4e0bf4fb18ccbd85d8dffb9253fc875fbd611db07f0cfb29bc4da5c133a3","1,48E+12",10,"f","probably",NA,NA,7,9050,NA
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",1,"c","possibly",6,4,NA,25289,64
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",2,"f","probably",NA,NA,8,11581,NA
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",3,"c","certainlyNot",7,0,NA,24823,70
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",4,"f","probablyNot",NA,NA,3,9835,NA
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",5,"c","certainly",7,7,NA,17387,77
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",6,"f","certainlyNot",NA,NA,0,7809,NA
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",7,"c","probably",6,4,NA,29260,64
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",8,"f","certainly",NA,NA,10,12412,NA
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",9,"c","probablyNot",7,2,NA,28505,72
"f8d6b7d08f8eb57130d89ba20e8c5d6826eb4bd6c4b16bc73429ddef42606b55","1,48E+12",10,"f","possibly",NA,NA,5,18083,NA
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",1,"c","probably",5,4,NA,19578,54
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",2,"f","probablyNot",NA,NA,8,8181,NA
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",3,"c","probablyNot",7,2,NA,12081,72
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",4,"f","certainly",NA,NA,9,8494,NA
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",5,"c","certainlyNot",7,0,NA,8421,70
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",6,"f","probably",NA,NA,8,5806,NA
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",7,"c","possibly",8,4,NA,9537,84
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",8,"f","possibly",NA,NA,8,5012,NA
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",9,"c","certainly",8,7,NA,12984,87
"a644b185c19c5e01bce61cfe64c0272f263ec8816d8c507ff915ee53863682cb","1,48E+12",10,"f","certainlyNot",NA,NA,1,9810,NA
"1002645221b6dd3ffb99fe02cbfda3a3e35918863a1e076e7e73966c9a77a997","1,48E+12",1,"c","possibly",4,2,NA,23940,42
